account,date,fraud,merchant
A109,2015-01-23,False,M32
A109,2015-01-23,False,M36
A110,2015-01-23,False,M37
A110,2015-01-23,True,M46
A110,2015-01-23,False,M2
A111,2015-01-23,True,M20
A112,2015-01-23,False,M21
A112,2015-01-23,False,M81
A112,2015-01-23,False,M27
A112,2015-01-23,False,M79
A113,2015-01-23,False,M15
A113,2015-01-23,False,M6
A113,2015-01-23,False,M73
A113,2015-01-23,False,M21
A114,2015-01-23,False,M10
A114,2015-01-23,False,M17
A114,2015-01-23,False,M53
A114,2015-01-23,False,M21
A114,2015-01-23,False,M83
A115,2015-01-23,False,M58
A115,2015-01-23,False,M6
A115,2015-01-23,False,M10
A115,2015-01-23,False,M16
A115,2015-01-23,False,M64
A116,2015-01-23,True,M16
A116,2015-01-23,True,M55
A117,2015-01-23,False,M26
A117,2015-01-23,False,M61
A118,2015-01-23,False,M69
A118,2015-01-23,False,M13
A118,2015-01-23,False,M16
A119,2015-01-23,True,M31
A120,2015-01-23,False,M49
A120,2015-01-23,False,M45
A121,2015-01-23,False,M33
A121,2015-01-23,False,M34
A122,2015-01-23,False,M38
A122,2015-01-23,False,M3
A122,2015-01-23,False,M62
A122,2015-01-23,True,M50
A123,2015-01-23,False,M76
A123,2015-01-23,False,M98
A124,2015-01-23,False,M48
A124,2015-01-23,False,M27
A124,2015-01-23,False,M74
A125,2015-01-23,False,M76
A125,2015-01-23,False,M72
A125,2015-01-23,False,M21
A125,2015-01-23,False,M25
A126,2015-01-23,False,M54
A127,2015-01-23,False,M27
A127,2015-01-23,False,M90
A127,2015-01-23,False,M14
A127,2015-01-23,False,M71
A128,2015-01-23,False,M56
A128,2015-01-23,False,M66
A129,2015-01-23,False,M73
A129,2015-01-23,False,M43
A129,2015-01-23,False,M11
A129,2015-01-23,False,M94
A129,2015-01-23,False,M41
A129,2015-01-23,False,M71
A130,2015-01-23,False,M19
A130,2015-01-23,False,M37
A130,2015-01-23,False,M24
A130,2015-01-23,False,M40
A130,2015-01-23,False,M26
A131,2015-01-23,False,M28
A133,2015-01-23,False,M18
A133,2015-01-23,False,M9
A134,2015-01-23,False,M75
A134,2015-01-23,False,M93
A135,2015-01-23,False,M2
A136,2015-01-23,False,M46
A137,2015-01-23,False,M53
A137,2015-01-23,False,M51
A137,2015-01-23,False,M95
A137,2015-01-23,False,M46
A138,2015-01-23,False,M43
A138,2015-01-23,False,M84
A138,2015-01-23,False,M38
A139,2015-01-23,False,M25
A139,2015-01-23,False,M33
A139,2015-01-23,False,M33
A140,2015-01-23,False,M2
A140,2015-01-23,False,M36
A140,2015-01-23,False,M80
A141,2015-01-23,False,M94
A141,2015-01-23,False,M28
A141,2015-01-23,False,M15
A142,2015-01-23,False,M95
A142,2015-01-23,False,M88
A142,2015-01-23,False,M2
A143,2015-01-23,False,M67
A143,2015-01-23,False,M2
A144,2015-01-23,False,M17
A144,2015-01-23,False,M52
A144,2015-01-23,False,M42
A145,2015-01-23,False,M0
A145,2015-01-23,False,M55
A146,2015-01-23,False,M3
A146,2015-01-23,False,M23
A146,2015-01-23,False,M75
A147,2015-01-23,False,M45
A147,2015-01-23,False,M17
A148,2015-01-23,False,M95
A148,2015-01-23,False,M12
A148,2015-01-23,False,M83
A148,2015-01-23,False,M10
A149,2015-01-23,False,M2
A149,2015-01-23,False,M85
A149,2015-01-23,False,M8
A149,2015-01-23,False,M24
A150,2015-01-23,False,M90
A150,2015-01-23,False,M14
A151,2015-01-23,False,M14
A151,2015-01-23,False,M77
A151,2015-01-23,False,M73
A151,2015-01-23,False,M87
A151,2015-01-23,False,M5
A151,2015-01-23,False,M15
A151,2015-01-23,False,M17
A152,2015-01-23,False,M76
A152,2015-01-23,False,M10
A152,2015-01-23,False,M99
A152,2015-01-23,False,M86
A152,2015-01-23,False,M87
A153,2015-01-23,False,M15
A153,2015-01-23,False,M99
A153,2015-01-23,False,M94
A153,2015-01-23,False,M17
A153,2015-01-23,False,M51
A153,2015-01-23,False,M17
A153,2015-01-23,False,M97
A153,2015-01-23,False,M63
A154,2015-01-23,True,M40
A154,2015-01-23,True,M35
A154,2015-01-23,True,M74
A155,2015-01-23,False,M97
A155,2015-01-23,False,M21
A155,2015-01-23,False,M9
A155,2015-01-23,False,M5
A155,2015-01-23,False,M30
A155,2015-01-23,False,M26
A156,2015-01-23,False,M62
A156,2015-01-23,False,M94
A157,2015-01-23,False,M36
A157,2015-01-23,True,M10
A157,2015-01-23,False,M58
A157,2015-01-23,False,M94
A158,2015-01-23,False,M98
A158,2015-01-23,False,M6
A158,2015-01-23,False,M55
A158,2015-01-23,False,M66
A159,2015-01-23,False,M85
A159,2015-01-23,False,M73
A159,2015-01-23,False,M15
A160,2015-01-23,False,M19
A160,2015-01-23,False,M79
A160,2015-01-23,False,M42
A161,2015-01-23,False,M56
A161,2015-01-23,False,M3
A162,2015-01-23,False,M99
A162,2015-01-23,False,M8
A162,2015-01-23,False,M69
A163,2015-01-23,False,M31
A163,2015-01-23,False,M49
A163,2015-01-23,False,M35
A163,2015-01-23,False,M22
A163,2015-01-23,False,M0
A164,2015-01-23,False,M45
A165,2015-01-23,False,M31
A165,2015-01-23,False,M99
A166,2015-01-23,False,M16
A166,2015-01-23,False,M71
A166,2015-01-23,True,M33
A167,2015-01-23,True,M80
A167,2015-01-23,True,M32
A167,2015-01-23,True,M71
A167,2015-01-23,True,M92
A168,2015-01-23,False,M30
A168,2015-01-23,False,M41
A169,2015-01-23,False,M50
A170,2015-01-23,False,M15
A170,2015-01-23,False,M92
A170,2015-01-23,False,M66
A171,2015-01-23,False,M10
A171,2015-01-23,False,M23
A171,2015-01-23,False,M79
A171,2015-01-23,False,M30
A172,2015-01-23,False,M31
A172,2015-01-23,False,M13
A172,2015-01-23,False,M12
A172,2015-01-23,False,M86
A173,2015-01-23,False,M92
A173,2015-01-23,False,M39
A173,2015-01-23,False,M13
A174,2015-01-23,False,M90
A174,2015-01-23,False,M63
A174,2015-01-23,False,M72
A174,2015-01-23,False,M99
A175,2015-01-23,False,M11
A175,2015-01-23,False,M57
A175,2015-01-23,False,M23
A176,2015-01-23,False,M63
A177,2015-01-23,False,M83
A177,2015-01-23,False,M60
A177,2015-01-23,False,M32
A178,2015-01-23,False,M96
A179,2015-01-23,False,M5
A180,2015-01-23,False,M50
A181,2015-01-23,False,M72
A181,2015-01-23,False,M85
A181,2015-01-23,False,M2
A181,2015-01-23,False,M2
A181,2015-01-23,False,M41
A182,2015-01-23,False,M35
A182,2015-01-23,False,M47
A182,2015-01-23,True,M53
A183,2015-01-23,True,M83
A183,2015-01-23,False,M26
A184,2015-01-23,False,M51
A184,2015-01-23,False,M39
A184,2015-01-23,False,M44
A184,2015-01-23,False,M59
A185,2015-01-23,False,M73
A185,2015-01-23,False,M27
A185,2015-01-23,False,M67
A185,2015-01-23,False,M33
A186,2015-01-23,False,M28
A186,2015-01-23,False,M7
A186,2015-01-23,False,M83
A187,2015-01-23,False,M63
A187,2015-01-23,False,M36
A188,2015-01-23,False,M65
A188,2015-01-23,False,M39
A189,2015-01-23,False,M41
A189,2015-01-23,False,M49
A190,2015-01-23,False,M76
A190,2015-01-23,False,M93
A190,2015-01-23,False,M44
A190,2015-01-23,False,M53
A190,2015-01-23,False,M72
A191,2015-01-23,False,M9
A192,2015-01-23,False,M85
A192,2015-01-23,False,M35
A192,2015-01-23,False,M75
A193,2015-01-23,False,M77
A193,2015-01-23,False,M81
A193,2015-01-23,False,M63
A193,2015-01-23,False,M42
A193,2015-01-23,False,M4
A193,2015-01-23,False,M19
A193,2015-01-23,False,M57
A194,2015-01-23,False,M30
A194,2015-01-23,False,M63
A194,2015-01-23,False,M76
A194,2015-01-23,False,M0
A194,2015-01-23,False,M30
A195,2015-01-23,False,M7
A195,2015-01-23,False,M76
A195,2015-01-23,False,M30
A196,2015-01-23,False,M37
A196,2015-01-23,False,M21
A197,2015-01-23,False,M73
A197,2015-01-23,False,M46
A197,2015-01-23,False,M21
A197,2015-01-23,False,M95
A198,2015-01-23,False,M46
A198,2015-01-23,False,M59
A199,2015-01-23,False,M83
A199,2015-01-23,False,M49
A201,2015-01-23,False,M64
A201,2015-01-23,False,M83
A202,2015-01-23,False,M66
A202,2015-01-23,False,M62
A202,2015-01-23,False,M50
A203,2015-01-23,True,M12
A203,2015-01-23,True,M54
A203,2015-01-23,True,M18
A204,2015-01-23,False,M59
A204,2015-01-23,False,M97
A205,2015-01-23,False,M88
A205,2015-01-23,False,M6
A205,2015-01-23,False,M86
A205,2015-01-23,False,M5
A206,2015-01-23,False,M12
A206,2015-01-23,False,M85
A206,2015-01-23,False,M41
A206,2015-01-23,False,M98
A206,2015-01-23,False,M4
A206,2015-01-23,False,M75
A207,2015-01-23,False,M68
A207,2015-01-23,False,M26
A209,2015-01-23,False,M95
A209,2015-01-23,False,M60
A210,2015-01-23,False,M46
A210,2015-01-23,False,M56
A210,2015-01-23,False,M80
A210,2015-01-23,False,M96
A211,2015-01-23,False,M33
A211,2015-01-23,False,M8
A212,2015-01-23,False,M93
A212,2015-01-23,False,M92
A212,2015-01-23,False,M87
A212,2015-01-23,False,M93
A213,2015-01-23,False,M90
A213,2015-01-23,True,M36
A214,2015-01-23,False,M88
A214,2015-01-23,False,M85
A214,2015-01-23,False,M16
A214,2015-01-23,False,M18
A215,2015-01-23,False,M76
A215,2015-01-23,False,M46
A216,2015-01-23,False,M64
A216,2015-01-23,False,M72
A217,2015-01-23,False,M81
A217,2015-01-23,False,M35
A217,2015-01-23,False,M68
A217,2015-01-23,False,M79
A217,2015-01-23,False,M12
A217,2015-01-23,False,M48
A218,2015-01-23,False,M85
A218,2015-01-23,False,M45
A219,2015-01-23,False,M16
A219,2015-01-23,False,M39
A219,2015-01-23,False,M2
A219,2015-01-23,False,M78
A220,2015-01-23,False,M68
A220,2015-01-23,False,M86
A221,2015-01-23,False,M33
A221,2015-01-23,False,M96
A222,2015-01-23,False,M50
A222,2015-01-23,False,M92
A222,2015-01-23,False,M61
A222,2015-01-23,False,M3
A222,2015-01-23,False,M4
A223,2015-01-23,False,M74
A223,2015-01-23,False,M24
A223,2015-01-23,False,M64
A224,2015-01-23,False,M7
A225,2015-01-23,False,M33
A225,2015-01-23,False,M81
A226,2015-01-23,False,M22
A226,2015-01-23,False,M18
A227,2015-01-23,False,M84
A227,2015-01-23,False,M85
A227,2015-01-23,False,M73
A227,2015-01-23,False,M70
A228,2015-01-23,False,M91
A228,2015-01-23,False,M40
A228,2015-01-23,False,M27
A228,2015-01-23,False,M14
A228,2015-01-23,False,M83
A228,2015-01-23,False,M81
A229,2015-01-23,False,M80
A229,2015-01-23,False,M34
A229,2015-01-23,False,M71
A229,2015-01-23,False,M2
A230,2015-01-23,False,M60
A231,2015-01-23,False,M21
A231,2015-01-23,False,M78
A231,2015-01-23,False,M62
A231,2015-01-23,False,M63
A231,2015-01-23,False,M92
A232,2015-01-23,False,M65
A232,2015-01-23,False,M53
A233,2015-01-23,False,M31
A233,2015-01-23,False,M96
A233,2015-01-23,False,M32
A234,2015-01-23,False,M40
A234,2015-01-23,False,M67
A234,2015-01-23,False,M47
A234,2015-01-23,False,M65
A234,2015-01-23,False,M25
A235,2015-01-23,False,M94
A235,2015-01-23,False,M78
A236,2015-01-23,False,M37
A236,2015-01-23,False,M43
A236,2015-01-23,False,M77
A237,2015-01-23,False,M56
A237,2015-01-23,False,M65
A238,2015-01-23,False,M25
A238,2015-01-23,False,M28
A238,2015-01-23,False,M71
A238,2015-01-23,False,M53
A239,2015-01-23,False,M66
A239,2015-01-23,False,M4
A239,2015-01-23,False,M53
A239,2015-01-23,False,M43
A240,2015-01-23,False,M98
A240,2015-01-23,False,M35
A241,2015-01-23,False,M17
A241,2015-01-23,False,M27
A241,2015-01-23,False,M58
A241,2015-01-23,False,M49
A241,2015-01-23,False,M22
A242,2015-01-23,False,M6
A242,2015-01-23,False,M67
A243,2015-01-23,False,M59
A243,2015-01-23,False,M72
A243,2015-01-23,False,M63
A244,2015-01-23,False,M28
A244,2015-01-23,False,M35
A245,2015-01-23,False,M59
A245,2015-01-23,False,M62
A247,2015-01-23,False,M48
A247,2015-01-23,False,M26
A248,2015-01-23,False,M64
A248,2015-01-23,False,M4
A248,2015-01-23,False,M55
A248,2015-01-23,False,M58
A249,2015-01-23,False,M25
A249,2015-01-23,False,M87
A249,2015-01-23,False,M5
A249,2015-01-23,False,M86
A250,2015-01-23,False,M7
A250,2015-01-23,False,M83
A250,2015-01-23,False,M44
A251,2015-01-23,False,M83
A251,2015-01-23,False,M27
A252,2015-01-23,False,M60
A252,2015-01-23,False,M33
A252,2015-01-23,False,M27
A252,2015-01-23,False,M63
A253,2015-01-23,False,M64
A253,2015-01-23,False,M42
A253,2015-01-23,False,M87
A253,2015-01-23,False,M78
A253,2015-01-23,False,M57
A253,2015-01-23,False,M30
A253,2015-01-23,False,M50
A254,2015-01-23,False,M20
A254,2015-01-23,False,M99
A254,2015-01-23,False,M19
A254,2015-01-23,False,M11
A254,2015-01-23,False,M71
A255,2015-01-23,False,M78
A255,2015-01-23,False,M9
A255,2015-01-23,False,M34
A255,2015-01-23,False,M19
A255,2015-01-23,False,M64
A255,2015-01-23,False,M94
A255,2015-01-23,False,M3
A256,2015-01-23,False,M81
A256,2015-01-23,False,M84
A256,2015-01-23,False,M25
A256,2015-01-23,False,M68
A256,2015-01-23,False,M90
A257,2015-01-23,False,M23
A257,2015-01-23,False,M87
A257,2015-01-23,False,M24
A257,2015-01-23,False,M50
A257,2015-01-23,False,M25
A258,2015-01-23,False,M38
A258,2015-01-23,False,M55
A258,2015-01-23,False,M77
A259,2015-01-23,False,M13
A259,2015-01-23,False,M15
A260,2015-01-23,False,M22
A260,2015-01-23,False,M76
A260,2015-01-23,False,M97
A260,2015-01-23,False,M61
A263,2015-01-23,False,M90
A263,2015-01-23,False,M67
A263,2015-01-23,False,M21
A264,2015-01-23,False,M74
A264,2015-01-23,False,M69
A264,2015-01-23,False,M85
A264,2015-01-23,False,M26
A264,2015-01-23,False,M0
A264,2015-01-23,False,M43
A264,2015-01-23,False,M30
A264,2015-01-23,False,M29
A265,2015-01-23,False,M53
A265,2015-01-23,False,M30
A266,2015-01-23,False,M11
A266,2015-01-23,False,M21
A266,2015-01-23,False,M99
A266,2015-01-23,False,M31
A266,2015-01-23,False,M31
A267,2015-01-23,False,M37
A267,2015-01-23,False,M47
A267,2015-01-23,False,M77
A268,2015-01-23,False,M64
A268,2015-01-23,False,M58
A268,2015-01-23,False,M72
A269,2015-01-23,False,M63
A270,2015-01-23,False,M92
A270,2015-01-23,False,M76
A270,2015-01-23,False,M43
A270,2015-01-23,False,M84
A271,2015-01-23,False,M49
A271,2015-01-23,False,M82
A271,2015-01-23,False,M91
A271,2015-01-23,False,M30
A272,2015-01-23,False,M63
A272,2015-01-23,False,M24
A272,2015-01-23,False,M90
A273,2015-01-23,False,M85
A273,2015-01-23,False,M84
A273,2015-01-23,False,M38
A273,2015-01-23,False,M16
A273,2015-01-23,False,M61
A273,2015-01-23,False,M90
A273,2015-01-23,False,M67
A273,2015-01-23,False,M30
A274,2015-01-23,False,M23
A274,2015-01-23,False,M68
A275,2015-01-23,False,M46
A276,2015-01-23,False,M71
A276,2015-01-23,False,M80
A276,2015-01-23,False,M49
A277,2015-01-23,False,M19
A277,2015-01-23,False,M92
A277,2015-01-23,False,M23
A278,2015-01-23,False,M50
A278,2015-01-23,False,M85
A278,2015-01-23,False,M8
A279,2015-01-23,False,M10
A279,2015-01-23,False,M8
A279,2015-01-23,False,M55
A280,2015-01-23,False,M68
A280,2015-01-23,False,M7
A280,2015-01-23,False,M93
A281,2015-01-23,False,M78
A281,2015-01-23,False,M47
A281,2015-01-23,False,M89
A281,2015-01-23,False,M50
A281,2015-01-23,False,M17
A281,2015-01-23,False,M33
A282,2015-01-23,False,M93
A282,2015-01-23,False,M73
A282,2015-01-23,False,M80
A283,2015-01-23,False,M40
A283,2015-01-23,False,M29
A283,2015-01-23,False,M97
A283,2015-01-23,False,M64
A283,2015-01-23,False,M28
A283,2015-01-23,False,M53
A284,2015-01-23,False,M29
A284,2015-01-23,False,M39
A284,2015-01-23,False,M41
A284,2015-01-23,False,M20
A285,2015-01-23,False,M75
A285,2015-01-23,False,M81
A285,2015-01-23,False,M32
A286,2015-01-23,False,M26
A286,2015-01-23,False,M23
A286,2015-01-23,False,M33
A286,2015-01-23,False,M59
A287,2015-01-23,False,M76
A287,2015-01-23,False,M9
A288,2015-01-23,False,M44
A288,2015-01-23,False,M99
A288,2015-01-23,False,M74
A288,2015-01-23,False,M81
A288,2015-01-23,False,M50
A289,2015-01-23,False,M82
A290,2015-01-23,False,M10
A290,2015-01-23,False,M88
A290,2015-01-23,False,M47
A290,2015-01-23,False,M65
A291,2015-01-23,False,M34
A291,2015-01-23,False,M79
A292,2015-01-23,False,M56
A292,2015-01-23,False,M9
A292,2015-01-23,False,M74
A293,2015-01-23,False,M61
A293,2015-01-23,False,M60
A294,2015-01-23,False,M88
A294,2015-01-23,False,M96
A294,2015-01-23,False,M12
A294,2015-01-23,False,M58
A294,2015-01-23,False,M25
A294,2015-01-23,False,M66
A294,2015-01-23,False,M82
A295,2015-01-23,False,M35
A295,2015-01-23,False,M34
A295,2015-01-23,False,M23
A296,2015-01-23,False,M6
A296,2015-01-23,False,M34
A296,2015-01-23,False,M39
A297,2015-01-23,False,M82
A297,2015-01-23,False,M25
A297,2015-01-23,False,M86
A298,2015-01-23,False,M92
A298,2015-01-23,False,M50
A299,2015-01-23,True,M93
A299,2015-01-23,True,M50
A300,2015-01-23,False,M26
A300,2015-01-23,False,M79
A300,2015-01-23,False,M84
A301,2015-01-23,False,M43
A301,2015-01-23,False,M12
A302,2015-01-23,False,M33
A302,2015-01-23,False,M43
A303,2015-01-23,False,M93
A303,2015-01-23,False,M80
A304,2015-01-23,False,M32
A304,2015-01-23,False,M4
A304,2015-01-23,False,M6
A304,2015-01-23,False,M56
A305,2015-01-23,False,M57
A305,2015-01-23,False,M68
A306,2015-01-23,False,M89
A306,2015-01-23,False,M57
A306,2015-01-23,False,M1
A306,2015-01-23,False,M8
A307,2015-01-23,False,M8
A307,2015-01-23,False,M64
A307,2015-01-23,False,M86
A308,2015-01-23,False,M65
A308,2015-01-23,False,M20
A309,2015-01-23,False,M72
A309,2015-01-23,False,M55
A311,2015-01-23,False,M6
A311,2015-01-23,False,M44
A311,2015-01-23,False,M20
A312,2015-01-23,False,M93
A312,2015-01-23,False,M77
A312,2015-01-23,False,M74
A312,2015-01-23,False,M55
A313,2015-01-23,False,M39
A314,2015-01-23,False,M94
A314,2015-01-23,False,M53
A315,2015-01-23,False,M72
A316,2015-01-23,False,M63
A316,2015-01-23,False,M24
A317,2015-01-23,False,M15
A317,2015-01-23,False,M67
A317,2015-01-23,False,M67
A317,2015-01-23,False,M37
A317,2015-01-23,False,M30
A317,2015-01-23,False,M7
A318,2015-01-23,True,M50
A318,2015-01-23,False,M8
A318,2015-01-23,False,M10
A318,2015-01-23,False,M10
A318,2015-01-23,False,M18
A319,2015-01-23,False,M33
A319,2015-01-23,False,M80
A319,2015-01-23,False,M74
A319,2015-01-23,False,M65
A319,2015-01-23,False,M20
A319,2015-01-23,False,M52
A320,2015-01-23,False,M83
A320,2015-01-23,False,M67
A320,2015-01-23,False,M25
A321,2015-01-23,True,M88
A321,2015-01-23,False,M8
A321,2015-01-23,False,M8
A321,2015-01-23,False,M16
A322,2015-01-23,False,M30
A323,2015-01-23,False,M33
A323,2015-01-23,False,M64
A323,2015-01-23,False,M3
A323,2015-01-23,False,M1
A323,2015-01-23,False,M26
A324,2015-01-23,False,M0
A324,2015-01-23,False,M33
A325,2015-01-23,True,M89
A325,2015-01-23,False,M3
A325,2015-01-23,False,M70
A325,2015-01-23,False,M19
A326,2015-01-23,False,M90
A326,2015-01-23,False,M98
A326,2015-01-23,False,M92
A327,2015-01-23,False,M41
A327,2015-01-23,False,M20
A327,2015-01-23,False,M81
A328,2015-01-23,False,M1
A328,2015-01-23,False,M77
A329,2015-01-23,False,M96
A329,2015-01-23,False,M87
A329,2015-01-23,False,M3
A330,2015-01-23,False,M97
A330,2015-01-23,False,M72
A330,2015-01-23,True,M23
A330,2015-01-23,False,M65
A332,2015-01-23,False,M55
A332,2015-01-23,False,M21
A333,2015-01-23,False,M72
A333,2015-01-23,False,M83
A333,2015-01-23,False,M5
A333,2015-01-23,False,M36
A333,2015-01-23,False,M98
A333,2015-01-23,False,M4
A333,2015-01-23,False,M59
A334,2015-01-23,True,M31
A334,2015-01-23,True,M60
A334,2015-01-23,True,M16
A334,2015-01-23,True,M4
A334,2015-01-23,True,M94
A335,2015-01-23,False,M99
A335,2015-01-23,False,M20
A335,2015-01-23,False,M36
A335,2015-01-23,False,M23
A335,2015-01-23,False,M3
A336,2015-01-23,True,M10
A337,2015-01-23,False,M2
A337,2015-01-23,False,M5
A337,2015-01-23,False,M39
A337,2015-01-23,False,M98
A338,2015-01-23,False,M63
A339,2015-01-23,False,M36
A340,2015-01-23,False,M49
A340,2015-01-23,False,M13
A340,2015-01-23,False,M52
A341,2015-01-23,False,M40
A341,2015-01-23,False,M88
A341,2015-01-23,False,M94
A341,2015-01-23,False,M96
A341,2015-01-23,False,M35
A342,2015-01-23,False,M74
A342,2015-01-23,False,M53
A342,2015-01-23,False,M48
A342,2015-01-23,False,M4
A342,2015-01-23,False,M48
A343,2015-01-23,False,M58
A343,2015-01-23,False,M60
A343,2015-01-23,False,M52
A343,2015-01-23,False,M45
A343,2015-01-23,False,M42
A344,2015-01-23,False,M60
A345,2015-01-23,False,M93
A345,2015-01-23,False,M10
A346,2015-01-23,False,M77
A346,2015-01-23,False,M30
A347,2015-01-23,False,M39
A347,2015-01-23,False,M19
A348,2015-01-23,False,M51
A349,2015-01-23,True,M3
A349,2015-01-23,True,M35
A350,2015-01-23,False,M92
A350,2015-01-23,False,M81
A351,2015-01-23,False,M97
A351,2015-01-23,False,M98
A352,2015-01-23,False,M4
A352,2015-01-23,False,M20
A353,2015-01-23,True,M66
A353,2015-01-23,True,M96
A353,2015-01-23,False,M3
A354,2015-01-23,False,M25
A354,2015-01-23,False,M18
A355,2015-01-23,True,M22
A355,2015-01-23,True,M96
A355,2015-01-23,True,M30
A355,2015-01-23,True,M85
A356,2015-01-23,False,M87
A356,2015-01-23,False,M65
A356,2015-01-23,False,M94
A356,2015-01-23,False,M32
A357,2015-01-23,False,M59
A357,2015-01-23,False,M73
A358,2015-01-23,False,M71
A358,2015-01-23,False,M75
A359,2015-01-23,False,M27
A359,2015-01-23,False,M3
A359,2015-01-23,False,M74
A360,2015-01-23,False,M11
A360,2015-01-23,False,M22
A360,2015-01-23,False,M52
A360,2015-01-23,False,M81
A360,2015-01-23,False,M61
A361,2015-01-23,False,M54
A361,2015-01-23,False,M64
A362,2015-01-23,False,M77
A363,2015-01-23,False,M54
A363,2015-01-23,False,M27
A363,2015-01-23,False,M27
A363,2015-01-23,False,M83
A363,2015-01-23,False,M32
A364,2015-01-23,False,M24
A364,2015-01-23,False,M61
A364,2015-01-23,False,M64
A364,2015-01-23,False,M22
A364,2015-01-23,False,M75
A365,2015-01-23,False,M22
A365,2015-01-23,False,M16
A365,2015-01-23,False,M20
A366,2015-01-23,False,M79
A366,2015-01-23,False,M45
A366,2015-01-23,False,M37
A367,2015-01-23,False,M44
A367,2015-01-23,False,M47
A367,2015-01-23,False,M99
A368,2015-01-23,False,M91
A368,2015-01-23,False,M67
A368,2015-01-23,False,M22
A369,2015-01-23,False,M24
A369,2015-01-23,False,M12
A369,2015-01-23,False,M91
A369,2015-01-23,False,M27
A369,2015-01-23,False,M91
A369,2015-01-23,False,M42
A370,2015-01-23,False,M44
A370,2015-01-23,False,M35
A371,2015-01-23,False,M75
A371,2015-01-23,False,M10
A371,2015-01-23,False,M67
A371,2015-01-23,False,M76
A372,2015-01-23,True,M71
A372,2015-01-23,False,M90
A372,2015-01-23,False,M32
A373,2015-01-23,False,M66
A373,2015-01-23,False,M92
A374,2015-01-23,False,M3
A374,2015-01-23,False,M71
A374,2015-01-23,False,M7
A374,2015-01-23,False,M50
A375,2015-01-23,False,M32
A375,2015-01-23,False,M93
A375,2015-01-23,False,M87
A375,2015-01-23,False,M37
A376,2015-01-23,False,M61
A376,2015-01-23,False,M68
A376,2015-01-23,False,M89
A376,2015-01-23,False,M80
A377,2015-01-23,False,M68
A378,2015-01-23,False,M61
A378,2015-01-23,False,M93
A378,2015-01-23,False,M87
A378,2015-01-23,False,M24
A378,2015-01-23,False,M65
A378,2015-01-23,False,M64
A379,2015-01-23,False,M26
A380,2015-01-23,False,M41
A380,2015-01-23,False,M8
A380,2015-01-23,False,M45
A381,2015-01-23,True,M15
A381,2015-01-23,False,M94
A381,2015-01-23,True,M98
A381,2015-01-23,False,M80
A382,2015-01-23,False,M81
A382,2015-01-23,False,M56
A383,2015-01-23,False,M45
A383,2015-01-23,False,M23
A385,2015-01-23,False,M55
A385,2015-01-23,False,M20
A385,2015-01-23,False,M5
A385,2015-01-23,False,M1
A385,2015-01-23,True,M33
A385,2015-01-23,False,M78
A385,2015-01-23,False,M48
A386,2015-01-23,False,M12
A387,2015-01-23,False,M12
A387,2015-01-23,False,M16
A387,2015-01-23,False,M31
A387,2015-01-23,False,M79
A388,2015-01-23,False,M46
A388,2015-01-23,False,M97
A389,2015-01-23,False,M85
A390,2015-01-23,False,M25
A390,2015-01-23,False,M0
A390,2015-01-23,False,M8
A390,2015-01-23,False,M41
A390,2015-01-23,False,M3
A391,2015-01-23,False,M77
A391,2015-01-23,False,M0
A391,2015-01-23,False,M19
A391,2015-01-23,False,M6
A391,2015-01-23,False,M87
A391,2015-01-23,False,M95
A391,2015-01-23,False,M19
A392,2015-01-23,False,M0
A392,2015-01-23,False,M14
A392,2015-01-23,False,M47
A392,2015-01-23,False,M53
A392,2015-01-23,False,M94
A393,2015-01-23,False,M24
A393,2015-01-23,False,M55
A393,2015-01-23,False,M53
A395,2015-01-23,True,M83
A396,2015-01-23,False,M15
A396,2015-01-23,False,M75
A396,2015-01-23,False,M22
A398,2015-01-23,False,M34
A398,2015-01-23,False,M64
A398,2015-01-23,False,M38
A398,2015-01-23,False,M80
A399,2015-01-23,False,M36
A399,2015-01-23,False,M8
A399,2015-01-23,False,M1
A399,2015-01-23,False,M44
A399,2015-01-23,False,M77
A400,2015-01-23,False,M82
A400,2015-01-23,True,M63
A400,2015-01-23,False,M37
A400,2015-01-23,False,M61
A402,2015-01-23,False,M1
A403,2015-01-23,True,M27
A403,2015-01-23,True,M61
A404,2015-01-23,False,M84
A404,2015-01-23,False,M55
A404,2015-01-23,False,M44
A404,2015-01-23,False,M15
A404,2015-01-23,False,M47
A405,2015-01-23,False,M9
A405,2015-01-23,False,M77
A407,2015-01-23,False,M95
A407,2015-01-23,False,M86
A408,2015-01-23,False,M2
A408,2015-01-23,False,M67
A408,2015-01-23,False,M86
A408,2015-01-23,False,M13
A408,2015-01-23,False,M35
A408,2015-01-23,False,M78
A409,2015-01-23,False,M66
A409,2015-01-23,False,M80
A410,2015-01-23,False,M90
A410,2015-01-23,False,M8
A410,2015-01-23,False,M27
A410,2015-01-23,False,M64
A411,2015-01-23,False,M65
A411,2015-01-23,False,M65
A413,2015-01-23,False,M25
A413,2015-01-23,False,M35
A413,2015-01-23,False,M20
A413,2015-01-23,False,M63
A413,2015-01-23,False,M75
A413,2015-01-23,False,M43
A414,2015-01-23,False,M99
A415,2015-01-23,False,M47
A415,2015-01-23,False,M17
A416,2015-01-23,False,M63
A417,2015-01-23,False,M80
A417,2015-01-23,False,M23
A417,2015-01-23,False,M62
A418,2015-01-23,False,M14
A418,2015-01-23,False,M53
A418,2015-01-23,False,M22
